58,91,50,6,4,77,34,31,88,8,2,41,96,57,15,99,6,30,68,67,15,55,93,78,16,47,49,51,30,44,29,31,54,90,51,54,82,66,39,60,10,10,55,4,27,11,34,87,20,14
38,76,53,8,31,72,82,87,7,67,57,22,8,19,54,28,64,79,35,25,96,98,55,75,88,99,24,2,25,11,74,74,80,24,77,70,49,96,17,21,69,89,60,54,79,27,13,52,1,97
16,28,23,79,48,27,18,36,96,10,19,5,100,78,69,11,78,15,20,52,74,32,68,96,22,43,40,63,65,98,18,58,89,59,96,37,10,92,6,78,16,93,21,8,16,71,41,28,34,95
51,90,72,20,20,98,50,88,26,74,100,36,44,16,82,14,6,63,48,50,35,79,57,10,67,53,68,69,26,9,46,57,77,98,71,37,89,5,3,88,83,47,35,76,65,73,9,28,97,43
24,56,23,79,97,61,3,55,83,67,67,84,1,41,67,7,57,48,67,78,54,53,81,68,36,43,90,75,52,4,60,72,39,76,39,20,74,27,75,94,16,33,67,43,47,49,58,6,14,75
43,16,4,88,18,57,8,60,56,2,75,9,64,85,45,63,79,2,48,78,76,99,35,47,76,44,75,72,59,22,90,30,82,18,47,12,29,100,21,32,27,39,70,10,46,48,59,69,90,97
20,7,99,33,63,33,1,76,81,9,35,18,4,73,24,7,80,45,56,96,34,68,58,67,17,23,2,41,73,78,78,38,81,35,57,14,98,56,36,48,16,80,34,72,27,85,14,29,71,27
95,3,79,45,77,52,52,96,49,20,20,33,99,8,42,2,77,24,23,86,13,51,41,18,10,78,7,82,78,20,87,72,42,45,41,2,1,43,43,14,6,31,61,44,51,13,38,5,81,55
86,56,85,34,66,70,35,8,56,26,80,51,13,74,18,62,90,58,43,11,83,21,42,74,51,12,37,37,44,44,53,41,33,51,44,22,92,12,4,55,86,67,36,18,76,17,15,47,72,8
100,40,8,38,81,84,38,55,85,27,72,69,56,99,31,46,95,84,42,16,19,12,45,50,11,48,7,29,7,65,25,32,56,63,83,19,81,84,1,59,77,90,53,93,4,57,49,18,97,83
49,88,11,95,30,83,59,81,65,40,41,63,24,81,77,80,76,34,71,28,45,33,66,13,4,4,95,21,13,69,36,90,11,34,66,15,2,3,24,30,7,36,35,45,56,21,16,40,23,38
88,22,18,29,69,36,42,76,20,42,65,52,31,45,98,6,69,24,70,81,8,13,12,24,82,3,10,76,83,58,23,11,27,14,41,76,33,3,91,91,21,60,79,84,55,96,94,56,9,40
63,43,25,9,19,32,88,47,92,45,67,45,69,41,65,93,16,96,4,79,65,70,77,67,70,94,43,6,79,77,7,99,96,5,77,25,23,9,37,54,48,42,52,90,4,63,100,95,87,60
42,27,72,45,58,29,21,51,88,15,49,5,87,30,42,18,2,41,13,14,11,57,63,92,49,97,45,48,80,77,80,7,4,85,30,83,54,86,8,42,48,40,16,40,70,25,31,4,53,60
34,45,72,37,31,7,87,13,33,53,99,44,14,77,23,63,63,81,17,21,41,30,5,1,80,30,75,38,4,3,19,3,90,40,80,82,51,20,23,10,21,28,95,25,57,41,15,12,81,79
