97,70,86,29,48,85,93,51,17,62,59,25,69,47,73,12,88,15,48,16,42,57,98,19,92,86,98,51,38,3,84,67,56,24,48,45,74,50,72,81,97,62,61,18,7,38,10,83,41,47
25,99,29,26,19,60,16,20,39,85,33,85,32,86,99,97,86,10,30,5,17,94,56,5,59,30,23,58,17,33,74,33,65,34,90,26,34,72,17,77,46,48,88,53,78,48,68,47,38,52
20,58,76,38,56,61,90,24,71,82,57,55,100,35,18,60,96,57,41,76,86,69,98,63,96,18,37,74,33,31,45,97,53,19,10,16,16,65,34,85,20,53,86,68,54,70,19,18,33,10
22,23,68,11,78,92,21,3,6,16,87,13,14,87,69,17,72,92,47,2,10,28,22,22,69,5,53,36,70,48,29,64,67,5,58,6,81,94,25,87,58,63,9,72,66,24,31,61,27,69
5,51,75,32,58,57,75,26,74,35,49,96,73,8,77,51,12,45,84,85,41,71,29,23,34,48,82,26,91,26,100,62,83,33,9,13,70,67,29,78,5,54,18,75,81,100,43,62,100,49
70,22,48,88,43,85,66,87,44,77,5,92,17,84,12,81,43,27,74,28,92,53,11,95,78,20,67,10,86,74,100,36,48,32,95,3,68,2,90,69,66,24,78,80,39,29,85,88,36,35
28,78,26,92,10,21,21,27,41,32,42,16,38,40,12,71,66,100,21,5,38,91,72,19,18,38,31,84,12,61,19,99,9,46,92,23,34,94,4,28,31,38,11,85,37,70,47,15,81,88
88,28,46,76,95,80,54,69,88,16,7,3,21,38,75,64,49,93,14,21,56,89,69,85,30,4,23,4,43,90,53,43,33,96,87,84,22,78,11,9,55,45,49,72,15,69,74,77,89,3
37,7,98,7,50,55,49,3,39,37,65,88,99,91,85,46,5,33,8,36,40,7,94,44,73,50,66,34,7,38,13,60,43,41,85,90,88,69,15,24,13,5,68,1,21,26,44,50,34,16
34,23,83,2,18,50,91,83,41,51,98,20,30,91,52,97,40,96,2,32,76,18,97,22,92,74,60,48,43,58,26,58,45,79,39,73,22,69,35,86,100,11,43,99,11,38,71,20,36,28
92,17,53,42,65,30,44,34,65,44,34,94,29,24,95,52,70,80,1,67,70,85,51,17,74,93,82,10,25,89,4,13,30,12,65,66,13,28,67,93,92,71,50,71,70,96,5,68,42,94
70,23,40,24,73,87,15,40,37,36,81,90,25,63,76,90,67,100,58,65,22,65,3,82,52,32,63,33,65,53,12,10,41,92,10,87,35,71,92,72,29,47,30,55,24,6,29,65,26,69
8,27,1,62,52,58,90,1,100,80,3,46,49,5,25,9,43,69,62,61,49,60,58,89,26,11,86,67,3,83,67,21,15,93,63,99,40,51,97,25,92,62,40,15,47,3,89,55,80,77
36,13,44,43,64,78,38,14,94,77,6,85,15,76,63,29,81,48,30,23,70,90,88,26,86,63,1,87,85,3,8,47,19,26,78,94,61,72,63,76,78,12,64,47,99,84,79,31,45,61
65,57,29,12,74,24,13,27,95,61,57,6,43,75,8,4,95,34,81,79,45,40,21,98,54,35,19,97,70,49,13,31,27,66,39,66,97,46,4,6,77,29,10,90,33,12,36,22,88,7
73,46,5,22,75,7,49,26,48,67,56,50,80,54,59,82,81,40,76,6,61,76,59,69,71,43,31,20,20,54,7,52,45,20,99,32,66,59,18,29,97,31,24,28,5,47,18,70,76,14
53,33,49,11,15,67,2,36,28,75,27,68,60,32,90,9,35,18,25,18,83,61,100,71,73,22,73,91,89,54,57,30,6,93,28,82,22,7,88,50,81,51,91,88,15,19,22,92,52,1
23,76,9,6,23,43,49,39,59,22,5,82,18,64,88,23,23,52,71,48,40,96,45,34,78,47,21,35,82,68,19,2,95,32,67,24,25,22,42,68,18,87,35,82,64,19,42,25,70,45
30,43,71,72,25,56,72,53,68,6,98,98,16,27,2,6,36,71,9,66,82,24,71,12,39,18,10,19,66,87,98,82,52,17,8,17,64,27,59,76,21,26,14,5,84,37,16,82,79,44
61,23,40,9,33,8,27,2,69,61,23,37,38,28,18,27,82,18,65,56,68,41,25,19,82,83,55,17,59,79,12,29,44,57,45,71,35,71,74,6,81,90,43,7,3,41,5,91,56,43
40,41,48,40,48,5,51,34,20,54,46,92,56,13,57,99,21,8,56,94,27,41,80,75,76,79,19,65,2,16,28,19,5,57,35,47,69,44,97,47,37,35,95,53,91,51,33,46,82,45
31,55,75,75,65,15,4,18,93,78,26,17,93,82,33,97,58,37,27,2,51,47,35,100,57,13,26,3,54,49,45,48,76,33,95,6,48,71,86,62,18,56,54,49,81,2,46,7,50,99
61,70,29,40,39,19,90,36,92,35,62,42,2,32,76,100,10,44,82,28,89,11,78,40,18,85,17,42,99,26,46,95,10,72,45,80,10,94,35,1,39,47,1,20,30,18,92,65,74,89
57,99,87,18,15,76,67,60,19,5,22,41,18,33,10,87,51,18,6,16,66,57,43,89,41,71,40,13,58,32,71,45,18,51,38,97,95,67,64,38,77,83,57,22,34,92,19,72,60,21
49,32,39,25,99,29,23,1,50,38,69,80,14,16,86,52,92,81,23,55,81,100,27,76,58,55,9,44,16,45,8,74,57,81,51,51,4,73,50,94,63,79,21,3,10,36,49,12,14,55
28,55,55,4,40,22,75,98,89,85,65,68,70,75,27,60,11,7,35,75,64,85,66,1,39,58,1,8,77,85,57,91,89,54,29,88,67,6,90,10,85,73,91,21,64,13,28,91,71,50
58,25,58,7,99,35,39,39,24,27,66,34,78,38,35,74,2,32,95,89,86,24,52,78,79,78,87,34,1,16,9,10,91,27,74,16,31,2,26,93,78,77,57,97,35,69,74,58,99,47
